score,title,company,location,url,why
0,Software Engineer,Meta,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5419860239?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=A604572E66CA441249E24885497D54D19BBCAB63,"```json
{""score"": 90, ""explanation"": ""The candidate has relevant experience as a Software Engineer at Meta, which aligns perfectly with the job title and company. Their skills in C++, Python, and expe"
0,Software Engineer,Amazon,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5273540683?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=2229AAFC2A2BDCCB7029D941B47204FEFDB69177,"```json
{""score"": 85, ""explanation"": ""The candidate has relevant experience as a software engineer and a strong background in backend systems, which aligns well with Amazon's needs. The location in Ne"
0,Software Engineer,Paramount,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5273540187?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=144202CC1189353DAD4AEE193AA0C6BA9DD537C5,"```json
{""score"": 65, ""explanation"": ""The candidate has relevant experience as a software engineer and a strong background in backend systems and full-stack development. However, the job is located in"
0,"Senior Software Engineer, Back End",Pendo.io,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5434223635?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=9FD4AB2AE3CA7611A419218D666F86EF58DA3F04,"```json
{""score"": 75, ""explanation"": ""The candidate has relevant experience in backend systems and a strong focus on reliability engineering, which aligns well with the role of a Senior Software Engin"
0,Software Engineer,Zoom,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5444721124?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=FA5C9C1A56EB35011E3B1FABD46E9DC8E5C7A876,"```json
{
  ""score"": 70,
  ""explanation"": ""The candidate has relevant experience as a software engineer and a strong background in backend systems and automation, which aligns with the general require"
0,Software Engineer,Insight Global,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5352987802?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=618F319C4C75CBC0D18D9E26C9EDB3495A05640F,"```json
{""score"": 85, ""explanation"": ""This job posting for a Software Engineer in New York City aligns well with the candidate's experience in software engineering, particularly in fintech and backend"
0,Senior C++ Software Engineer,Open Systems Technologies,"US, New York, New York City",https://www.adzuna.com/land/ad/5445803930?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=85E47D1D74ADB4332E85C702C8A4631800A0FD8E,"```json
{""score"": 75, ""explanation"": ""The candidate has strong experience in C++ from their role at Meta, where they led a refactor of a C++ pub/sub notification system. However, they are currently at"
0,Staff/Senior Software Engineer,Open Systems Technologies,"US, New York, New York City",https://www.adzuna.com/land/ad/5450619562?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=9C7B4729A419CAC24ED1C7D070BCE04FA1547265,"```json
{""score"": 55, ""explanation"": ""The position is for a Staff/Senior Software Engineer, which typically requires more extensive experience (5+ years) than the candidate's 3+ years. Additionally, t"
0,Senior Software Engineer (Platform Engineer),Akamai Technologies,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5450419237?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=EC9F69A4F9877EF8DA06227D806D869128C843CA,"```json
{""score"": 65, ""explanation"": ""The candidate has strong experience in software engineering and backend systems, which aligns with the role of a Senior Software Engineer. However, the job is for"
0,Senior Software Engineer (Platform Engineer),Akamai Technologies,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5450419245?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=E05C2FDD4552EA52D568BCD3D589887A423FDC5F,"```json
{""score"": 65, ""explanation"": ""The candidate has strong experience in software engineering and a focus on fintech, which aligns with the platform engineering role. However, the job is for a sen"
0,Software Engineer II - Mobile Platform,Samsara,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5404911358?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=CD7A3C8670CFFF0335773C1E3F6CBE05E3AFF3E5,"```json
{""score"": 45, ""explanation"": ""The candidate has strong experience in software engineering, particularly in backend systems and fintech, but the job is focused on mobile platforms. The candidat"
0,"Manager, Software Engineering - New Products",Samsara,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5404911474?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=4701B219338AFDE466DB344F60B42944130B3492,"```json
{
  ""score"": 55,
  ""explanation"": ""The candidate has strong software engineering experience, particularly in fintech and backend systems, which aligns with the job's focus on new products. How"
0,"Lead Software Engineer, Data Engineering",Rockstar North,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5403125622?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=202192D3F0581677C120098B51F80DBD05A6B303,"```json
{""score"": 45, ""explanation"": ""The candidate has a strong background in software engineering and experience with backend systems, but the role of Lead Software Engineer in Data Engineering like"
0,Senior Software Engineer - Route Execution,Samsara,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5404911287?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=950E0FE5D3D5B93EE366520CD141FE3B28F372FF,"```json
{""score"": 65, ""explanation"": ""The candidate has relevant experience in software engineering and a strong background in backend systems, which aligns with the role of a Senior Software Engineer"
0,Senior Mobile Software Engineer - Connectivity,Samsara,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5404911176?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=6A023FF2644BE4D417950E6CFACB7B3FAE699A7B,"```json
{""score"": 30, ""explanation"": ""The candidate has a strong background in backend systems and fintech, but the job is for a Senior Mobile Software Engineer, which typically requires extensive exp"
0,Senior Software Engineer - Optimization Engineering,Samsara,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5404911360?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=F8CE093E93503C91415C197CEB962A7B0D06F3E2,"```json
{""score"": 55, ""explanation"": ""The candidate has 3+ years of experience and a strong background in software engineering, particularly in backend systems and optimization. However, the job title"
0,"Software Engineer II, New Product",Samsara,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5404910456?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=EAE6B41344545ABA68EB3CE5BCB861FE4214A8C2,"```json
{""score"": 75, ""explanation"": ""The candidate has relevant experience as a Software Engineer and a strong background in backend systems and automation, which aligns well with the role. However, "
0,Senior Mobile Software Engineer - Routing,Samsara,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5404910387?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=309DEBDF552BDC0CBEDF1FE3D606EC2B7E9E68C9,"```json
{
  ""score"": 45,
  ""explanation"": ""The candidate has a strong background in software engineering, particularly in fintech and backend systems, but the job is for a Senior Mobile Software Engin"
0,Software Engineer - Apollo Platform,Palantir Technologies,"US, New York, New York City",https://www.adzuna.com/land/ad/5452467886?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=D4A4853AE2C3DE2C2ACA19CE42DDCE95BB072406,"```json
{""score"": 70, ""explanation"": ""The candidate has relevant experience as a software engineer and a strong background in backend systems, which aligns with the role at Palantir Technologies. Howe"
0,Full-Stack Software Engineer,Continua,"US, New York, New York City",https://www.adzuna.com/land/ad/5407014831?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=38388FF70353EDABDBBD89329809667393A3E4FD,"```json
{""score"": 85, ""explanation"": ""The candidate has relevant experience as a software engineer with a strong focus on backend systems and full-stack development, which aligns well with the full-st"
0,Software Engineer (Customer Facing),Replica Inc.,"US, New York, New York City",https://www.adzuna.com/land/ad/5442267435?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=C125E32C4AB74E787EEDA62010079CE915397C25,"```json
{""score"": 70, ""explanation"": ""The candidate has strong experience in software engineering and a focus on fintech, which aligns well with the role. However, the job title 'Customer Facing' sugg"
0,Full Stack Software Engineer,"LGND AI, Inc.","US, New York, New York City",https://www.adzuna.com/land/ad/5416040178?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=DF6396D6E80CDC56F96B6163C5E66F615575166D,"```json
{""score"": 85, ""explanation"": ""The candidate has strong full-stack experience with relevant technologies such as React and Node.js, which aligns well with the requirements of a Full Stack Softw"
0,Senior Software Engineer - Fullstack,Brigit,"US, New York, New York City",https://www.adzuna.com/land/ad/5453330908?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=5F8CBB3147B8B839254EC979C85269B37901C3C1,"```json
{""score"": 65, ""explanation"": ""The candidate has strong experience as a software engineer with a focus on backend systems and full-stack development, which aligns with the job title of Senior S"
0,Fullstack Software Engineer (NYC),Angle Health,"US, New York, New York City",https://www.adzuna.com/land/ad/5448015721?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=B9E55EA46BF26DC73695B1E540C07C7780A756B4,"```json
{""score"": 85, ""explanation"": ""The candidate has strong full-stack experience with relevant technologies like React and Node.js, which aligns well with the fullstack role. The location in NYC i"
0,Senior Software Engineer - FullStack,RainesDev,"US, New York, New York City",https://www.adzuna.com/land/ad/5451301033?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=3ECD33E0913296A3DDC1DA1BB9F50B41B18D4B51,"```json
{""score"": 75, ""explanation"": ""The candidate has relevant experience as a software engineer with a focus on backend systems and full-stack development, which aligns with the job title of Senior"
0,Senior Software Engineer I - Member Experience,Spring Health,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5367537306?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=CFF4EEE7FF070E229637B24F13864299D185669F,"```json
{""score"": 70, ""explanation"": ""The candidate has relevant experience as a software engineer and a strong background in backend systems and automation, which aligns with the role's focus on memb"
0,Sr. Software Engineer - Digital Technology,Robert Half,"US, New York, New York City",https://www.adzuna.com/land/ad/5427896056?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=7F9C37FCE12CBC625CB06E91FF6C52CF2024B6E5,"```json
{""score"": 75, ""explanation"": ""The candidate has relevant experience as a software engineer and a strong background in backend systems, which aligns well with the requirements for a Sr. Softwar"
0,Director of Software Engineering,JPMorgan Chase,"US, New Jersey, Hudson County, Tyler Park",https://www.adzuna.com/land/ad/5413018419?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=627FBB0BC63BFAAAA551F02032CDAFBF7597B8EF,"```json
{""score"": 20, ""explanation"": ""The candidate has 3+ years of experience as a software engineer, primarily in backend systems and full-stack development. However, the job title 'Director of Soft"
0,Lead Software Engineer,JPMorgan Chase,"US, New Jersey, Hudson County, Tyler Park",https://www.adzuna.com/land/ad/5362781489?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=07A37A50E0D84B29AB95DAD3048E514055A5F6B1,"```json
{""score"": 75, ""explanation"": ""The candidate has relevant experience in software engineering and a strong focus on fintech, which aligns well with JPMorgan Chase's industry. However, the role i"
0,"Software Engineer, Systems",Meta,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5349589877?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=E25F3AC1585997F65E60D29309A606ACF5B80F57,"```json
{""score"": 90, ""explanation"": ""The candidate has relevant experience as a Software Engineer at Meta, which aligns perfectly with the job title. Their background in building reliable backend sys"
0,Software Engineer III,JPMorgan Chase,"US, New Jersey, Hudson County, Tyler Park",https://www.adzuna.com/land/ad/5398340121?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=FFE0E1E6469581553511BE285A910EEE20D5758C,"```json
{""score"": 85, ""explanation"": ""The candidate has relevant experience as a Software Engineer with a strong focus on backend systems and fintech, which aligns well with JPMorgan Chase's needs. Th"
0,Sr Software Engineer,The Walt Disney Company,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5411180152?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=41F1201EED4C90F6A86AE235577DDD62FDBE6507,"```json
{""score"": 65, ""explanation"": ""The candidate has relevant experience as a software engineer with a focus on backend systems and fintech, which aligns with the role of a Sr Software Engineer. Ho"
0,Software Engineer III,JPMorgan Chase,"US, New Jersey, Hudson County, Tyler Park",https://www.adzuna.com/land/ad/5453037555?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=33B125DDD6B2BA0EC838F6122AE0B4579D25B2CB,"```json
{""score"": 85, ""explanation"": ""The candidate has relevant experience as a Software Engineer with a strong focus on backend systems and fintech, which aligns well with JPMorgan Chase's needs. Th"
0,Embedded Software Engineer,Meta,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5410030053?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=4FF0FD444324AAC7EBE8007D84411669D43EB73E,"```json
{""score"": 45, ""explanation"": ""The candidate has experience as a Software Engineer at Meta, but the job title 'Embedded Software Engineer' suggests a focus on embedded systems, which is not exp"
0,Lead Software Engineer,JPMorgan Chase,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5385449358?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=D197A8BC8356C4678CC556CCF6FCC1F9460490FA,"```json
{""score"": 70, ""explanation"": ""The candidate has relevant experience in software engineering and a strong focus on fintech, which aligns well with the role at JPMorgan Chase. However, the posit"
0,"Software Engineer, Routing",Lyft,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5385451375?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=43FCB33BA2F8A3AECF61F5E3BE5A0CE05A423529,"```json
{""score"": 70, ""explanation"": ""The candidate has strong experience in software engineering and backend systems, which aligns well with the role of a Software Engineer at Lyft. However, the job "
0,"Software Engineer, Systems",Meta,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5444720279?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=BCBECAD0E513D54F282E870BB5E0C9EE5E6752C3,"```json
{""score"": 95, ""explanation"": ""This job posting is highly relevant to the candidate's experience and skills. The position is at Meta, where the candidate has previously worked as a Software Eng"
0,Lead Software Engineer,JPMorgan Chase,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5411192113?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=66972BA000C08364E26AED0CCDCFF2CE1613B34D,"```json
{""score"": 65, ""explanation"": ""The candidate has relevant experience in software engineering and a strong focus on fintech, which aligns with JPMorgan Chase's industry. However, the role is for"
0,"Software Engineer, Systems",Meta,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5425436035?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=24379FF17B05D144505B4D71B3C05984C2326FCE,"```json
{""score"": 90, ""explanation"": ""This job posting is highly relevant for the candidate as it is at Meta, where they have previously worked as a Software Engineer. The location in New York City al"
0,"Software Engineer, Systems",Meta,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5351301157?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=A8811B37C0D1DE4392C7BA5EF9CBFAF25EE5147D,"```json
{""score"": 90, ""explanation"": ""The candidate has relevant experience as a Software Engineer at Meta, which aligns perfectly with the job title. Their background in building reliable backend sys"
0,Senior Software Engineer,SMBC,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5422810135?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=03BB43593DAAD7834EDF655FA1C75CB1D5A3D9C7,"```json
{""score"": 45, ""explanation"": ""The candidate has 3+ years of experience and a strong background in software engineering, particularly in fintech and backend systems. However, the position is fo"
0,"Software Engineer, Product",Meta,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5444720286?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=BC7FF61948828EF8FAFC9B97AD03D0D85D823B4D,"```json
{""score"": 90, ""explanation"": ""The candidate has relevant experience as a Software Engineer at Meta, which aligns perfectly with the job title. Their background in building reliable backend sys"
0,Software Engineer (Product),Meta,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5425436025?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=546A0E36D6C8790F68285A6166A29546075D4CBC,"```json
{""score"": 90, ""explanation"": ""The candidate has relevant experience at Meta, which aligns perfectly with the job title of Software Engineer (Product). Their background in building tools that i"
0,"Software Engineer, Product",Meta,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5355646858?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=E97B400ECD2FCC7AB4DCB7086D06B7A343BAD534,"```json
{""score"": 90, ""explanation"": ""The candidate has relevant experience as a Software Engineer at Meta, which aligns perfectly with the job title. Their skills in C++, Python, and React are a stro"
0,"Software Engineer, Product",Meta,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5374025013?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=8347572E05C668B426F8EBCAB0E35B16BCD96BEA,"```json
{""score"": 90, ""explanation"": ""The candidate has relevant experience as a Software Engineer at Meta, which aligns perfectly with the job title. Their background in building reliable backend sys"
0,"Software Engineer, Product",Meta,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5385355597?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=10B356F4F926C1ABDBA1B1547CCDF7124040ED22,"```json
{""score"": 90, ""explanation"": ""The candidate has relevant experience at Meta, which aligns perfectly with the job title of Software Engineer, Product. Their background in building tools and imp"
0,"Software Engineer, Product",Meta,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5376523821?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=495A0D607AF72758A9736B332CCBE34967FC17BD,"```json
{""score"": 90, ""explanation"": ""The candidate has relevant experience as a Software Engineer at Meta, which aligns perfectly with the job title. Their skills in backend systems, particularly in "
0,"Software Engineer, Product",Meta,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5416549945?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=9164DEEA3A3F383FFDA90C8F292C35B36BE89FEA,"```json
{""score"": 95, ""explanation"": ""The candidate has relevant experience as a Software Engineer at Meta, which aligns perfectly with the job title. Their skills in backend systems, particularly in "
0,Software Engineer (Product),Meta,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5416549931?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=BA00B87FE5AD208AB9BA804B741C1AAEC9F3C2E5,"```json
{""score"": 95, ""explanation"": ""The candidate has relevant experience as a Software Engineer at Meta, which aligns perfectly with the job title. Their background in building tools that improve i"
0,"Software Engineer, Product",Meta,"US, New York, New York City, Manhattan, Grand Central",https://www.adzuna.com/land/ad/5416549941?se=PnbCuhGs8BGgYZTupGgQTw&utm_medium=api&utm_source=d27e7d2a&v=98830515C0C111912584426CA570FD02991A4B3E,"```json
{""score"": 90, ""explanation"": ""The candidate has relevant experience as a Software Engineer at Meta, which aligns perfectly with the job title. Their background in building reliable backend sys"
